331.20213767502725	291.5100511010091
1112.1348659461237	460.7907583629164
722.0581215766238	822.2262733486864
696.8621855463758	869.9703582633256
798.9937302512018	857.1406350298856
304.1757413404614	380.11424763553504
335.5345178501439	522.6165908852162
1082.8317564226109	542.5414867069247
1001.9644679543305	160.85048936157867
990.5847796426225	230.5463894472688
274.58516505635345	480.92726759388296
605.96699463258	702.2804521418703
272.3696439843713	245.23219039901124
710.7098296651152	919.2720600047886
776.0187691383	822.5779302162176
653.4385280692984	876.1627232119163
342.4851587167642	495.7732307078923
1061.7228181502637	437.9189785178295
755.3982916939846	927.1702960831699
579.3621082930941	210.71235809006814
750.093331393729	223.23197583775172
637.9621545992852	940.4627526322605
720.7338357522663	888.8000191198969
274.18609739567813	541.3684615390367
690.0639918697452	833.5745003008773
732.1115397573259	803.2326904338362
803.5647633414214	887.9446230576074
750.6495970907473	861.603551405293
668.8798848730303	921.8616198140348
605.7356346782548	920.3841265689264
581.1800347293121	132.9851413094389
1066.2846312792394	503.888354802657
319.1337798085933	479.3092256047356
1020.415452073125	109.62008047768364
737.2889674013765	758.3052389653805
231.79213601872056	479.12599483452806
553.1253115007981	867.8764494556387
644.6089414946921	788.5228281936999
625.6919113571846	848.919420574662
329.9534651680581	254.08907512151646
569.548497275223	816.9721812495995
242.31744483896875	364.83863467381263
900.9110795901164	31.899043547800012
961.2594228986212	107.74528551398843
545.5437031843171	175.42578098740088
630.7492254244645	184.40257605718418
397.24170990834136	499.8912714542906
294.9501509383358	415.90604306825264
954.3617787186926	577.1657489311185
496.71095399539854	347.04176366206434
467.1481385319035	558.5674468980184
419.68030814251347	415.84894138996265
854.6829217717946	65.95129597262044
572.9990961922343	564.1595833765632
542.2255471746727	618.8868599829489
405.27257050450424	637.3691620207857
489.7803802069881	167.20607212327374
505.8957828337788	692.5172508901096
520.2636069841512	382.94046341593094
516.4782646141306	456.4735626304652
597.8274274865512	506.07710889665975
444.54302168757346	485.54557965277246
564.722348421939	722.0752409841211
808.4388736506639	253.7740389413418
908.1722721014278	131.21390314872673
873.222291485741	251.67552162434322
375.34468254274407	602.7929260488212
814.9535598298229	225.76381446808
704.2659409251455	286.01916494726606
570.0201700350365	339.7569134879061
866.1334437744348	417.30835927412386
764.2696152943769	141.4667051691035
912.4111725211392	162.95933872819623
993.659167803911	447.01037994566684
631.6377190057976	329.52349687881724
882.5012672853751	224.42515148428083
645.1645331332759	453.38741151197394
596.0334062459267	609.1816006174658
330.8531362066157	393.4745319841357
678.1281904257256	630.7556932204888
533.9868209323782	539.4198258936241
914.3256991277769	307.2544324582462
949.8039182714795	304.2194898764353
748.3029542155354	100.48129341387504
751.6241156998436	270.20622079446406
760.2521474768588	635.2403138084611
405.89496870125856	338.480232528504
954.6731208482566	437.325020371216
